key,name,city,state,country,lat,long,vip
DAN,Danville Regional,Danville,VA,USA,36.57,-79.34,False
DAW,Skyhaven,Rochester,NH,USA,43.28,-70.93,False
DAY,James M Cox Dayton Intl,Dayton,OH,USA,39.90,-84.22,False
DBQ,Dubuque Municipal,Dubuque,IA,USA,42.40,-90.71,False
DCA,Ronald Reagan Washington National,Arlington,VA,USA,38.85,-77.04,False
DCK,Dahl Creek,Dahl Creek,AK,USA,66.94,-156.90,False
DCU,Pryor  Regional,Decatur,AL,USA,34.65,-86.95,False
DCY,Daviess County,Washington,IN,USA,38.70,-87.13,False
DDC,Dodge City Regional,Dodge City,KS,USA,37.76,-99.97,False
DDH,William H. Morse State,Bennington,VT,USA,42.89,-73.25,False
DEC,Decatur,Decatur,IL,USA,39.83,-88.87,False
DED,Deland Municipal-Taylor,Deland,FL,USA,29.07,-81.28,False
DEE,Deering,Deering,AK,USA,66.07,-162.77,False
DEH,Decorah Municipal,Decorah,IA,USA,43.28,-91.74,False
DEN,Denver Intl,Denver,CO,USA,39.86,-104.67,False
DEQ,J Lynn Helms Sevier County,De Queen,AR,USA,34.05,-94.40,False
DET,Detroit City,Detroit,MI,USA,42.41,-83.01,False
DEW,Deer Park,Deer Park,WA,USA,47.97,-117.43,False
DFI,Defiance Memorial,Defiance,OH,USA,41.34,-84.43,False
DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.90,-97.04,True
DGW,Converse County,Douglas,WY,USA,42.80,-105.39,False
DHN,Dothan,Dothan,AL,USA,31.32,-85.45,False
DHT,Dalhart Municipal,Dalhart,TX,USA,36.02,-102.55,False
DIK,Dickinson Municipal,Dickinson,ND,USA,46.80,-102.80,False
DKB,Dekalb-Taylor Municipal,Dekalb,IL,USA,41.93,-88.71,False
DKK,Dunkirk Municipal,Dunkirk,NY,USA,42.49,-79.27,False
DKX,Knoxville Downtown Island,Knoxville,TN,USA,35.96,-83.87,False
DLG,Dillingham,Dillingham,AK,USA,59.05,-158.50,False
DLH,Duluth International,Duluth,MN,USA,46.84,-92.19,False
DLL,Baraboo - Wisconsin Dells,Baraboo,WI,USA,43.52,-89.77,False
DLN,Dillon,Dillon,MT,USA,45.26,-112.55,False
DLO,Delano Municipal,Delano,CA,USA,35.75,-119.24,False
DLS,Columbia Gorge Regional,The Dalles,OR,USA,45.62,-121.17,False
DLZ,Delaware Municipal,Delaware,OH,USA,40.28,-83.11,False
DM2,Diomede Heliport,Diomede,AK,USA,65.76,-168.95,False
DMN,Deming Municipal,Deming,NM,USA,32.26,-107.72,False
DMO,Sedalia Memorial,Sedalia,MO,USA,38.71,-93.18,False
DMW,Carroll County,Westminster,MD,USA,39.61,-77.01,False
DNL,Daniel,Augusta,GA,USA,33.47,-82.04,False
DNN,Dalton Municipal,Dalton,GA,USA,34.72,-84.87,False
DNS,Denison Municipal,Denison,IA,USA,41.99,-95.38,False
DNV,Vermilion County,Danville,IL,USA,40.20,-87.60,False
DOV,Dover Air Force Base,Dover,DE,USA,39.13,-75.47,False
DPA,Du Page,Chicago/West Chicago,IL,USA,41.91,-88.25,False
DPL,P B Raiford,Kenansville,NC,USA,35.00,-77.98,False
DQH,Douglas Municipal,Douglas,GA,USA,31.48,-82.86,False
DRI,Beauregard Parish,De Ridder,LA,USA,30.83,-93.34,False
DRO,Durango-La Plata County,Durango,CO,USA,37.15,-107.75,False
DRT,Del Rio International,Del Rio,TX,USA,29.37,-100.92,False
DSM,Des Moines International,Des Moines,IA,USA,41.53,-93.66,False
DSV,Dansville Muni,Dansville,NY,USA,42.57,-77.71,False
DTA,Delta Municipal,Delta,UT,USA,39.38,-112.51,False
DTL,Detroit Lakes -Wething,Detroit Lakes,MN,USA,46.83,-95.89,False
DTN,Shreveport Downtown,Shreveport,LA,USA,32.54,-93.75,False
DTO,Denton Municipal,Denton,TX,USA,33.20,-97.20,False
DTS,Destin-Ft. Walton Beach,Destin,FL,USA,30.40,-86.47,False
DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21,-83.35,False
DUA,Eaker,Durant,OK,USA,33.94,-96.39,False
DUC,Halliburton,Duncan,OK,USA,34.47,-97.96,False
DUG,Bisbee Douglas International,Douglas Bisbee,AZ,USA,31.47,-109.60,False
DUJ,Du Bois-Jefferson Cty,Du Bois,PA,USA,41.18,-78.90,False
DUT,Unalaska,Unalaska,AK,USA,53.90,-166.54,False
DUX,Moore County,Dumas,TX,USA,35.86,-102.01,False
DUY,Kongiganak,Kongiganak,AK,USA,59.96,-162.88,False
DVK,Stuart Powell,Danville,KY,USA,37.58,-84.77,False
DVL,Devils Lake Municipal-Knoke,Devils Lake,ND,USA,48.11,-98.91,False
DVN,Davenport Municipal,Davenport,IA,USA,41.61,-90.59,False
DVO,Gnoss,Novato,CA,USA,38.14,-122.56,False
DVT,Phoenix-Deer Valley,Phoenix,AZ,USA,33.69,-112.08,False
DWH,David Wayne Hooks Memorial,Houston,TX,USA,30.06,-95.55,False
DWU,Ashland-Boyd County,Ashland,KY,USA,38.55,-82.74,False
DXE,Dexter Municipal,Dexter,MO,USA,36.78,-89.94,False
DXR,Danbury Municipal,Danbury,CT,USA,41.37,-73.48,False
DXX,Madison-Lac Qui Parle County,Madison,MN,USA,44.99,-96.18,False
DYB,Summerville,Summerville,SC,USA,33.06,-80.28,False
DYL,Doylestown,Doylestown,PA,USA,40.33,-75.12,False
DYR,Dyersburg Municipal,Dyersburg,TN,USA,36.00,-89.41,False
DYT,Sky Harbor,Duluth,MN,USA,46.72,-92.04,False
E01,Monahans-Roy Hurd Memorial,Monahans,TX,USA,31.58,-102.91,False
E04,Eunice,Eunice,NM,USA,32.46,-103.24,False
E05,Hatch Muni,Hatch,NM,USA,32.66,-107.20,False
E06,Lea County-Zip Franklin Memorial,Lovington,NM,USA,32.95,-103.41,False
E07,Lea County/Tatum,Tatum,NM,USA,33.26,-103.28,False
E11,Andrews County,Andrews,TX,USA,32.33,-102.53,False
E15,Graham Municipal,Graham,TX,USA,33.11,-98.56,False
E19,Gruver Municipal,Gruver,TX,USA,36.23,-101.43,False
E24,Whiteriver,Whiteriver,AZ,USA,33.81,-109.99,False
E25,Wickenburg Municipal,Wickenburg,AZ,USA,33.97,-112.80,False
E26,Lea County,Jal,NM,USA,32.13,-103.15,False
E35,Fabens,Fabens,TX,USA,31.52,-106.15,False
E38,Alpine-Casparis Municipal,Alpine,TX,USA,30.38,-103.68,False
E42,Spearman Municipal,Spearman,TX,USA,36.22,-101.19,False
E51,Bagdad,Bagdad,AZ,USA,34.60,-113.17,False
E52,Oldham County,Vega,TX,USA,35.23,-102.40,False
E60,Eloy Municipal,Eloy,AZ,USA,32.81,-111.59,False
E63,Gila Bend Municipal,Gila Bend,AZ,USA,32.96,-112.68,False
E80,Alexander Municipal,Belen,NM,USA,34.65,-106.83,False
E89,Conchas State Park,Conchas Dam,NM,USA,35.37,-104.19,False
E91,Chinle Municipal,Chinle,AZ,USA,36.11,-109.58,False
E94,Glenwood-Catron County,Glenwood,NM,USA,33.35,-108.87,False
E95,Benson Municipal,Benson,AZ,USA,32.00,-110.36,False
EAA,Eagle,Eagle,AK,USA,64.78,-141.15,False
EAN,Phifer Airfield,Wheatland,WY,USA,42.06,-104.93,False
EAR,Kearney Municipal,Kearney,NE,USA,40.73,-99.01,False
EAT,Pangborn Memorial,Wenatchee,WA,USA,47.40,-120.21,False
EAU,Chippewa Valley Regional,Eau Claire,WI,USA,44.87,-91.49,False
EBS,Webster City Municipal,Webster City,IA,USA,42.44,-93.87,False
ECG,Elizabeth City CG Air Station/Municipal,Elizabeth City,NC,USA,36.26,-76.17,False
ECS,Mondell,Newcastle,WY,USA,43.89,-104.32,False
EDE,Edenton Municipal,Edenton,NC,USA,36.03,-76.57,False
EDN,Enterprise Municipal,Enterprise,AL,USA,31.30,-85.90,False
EED,Needles,Needles,CA,USA,34.77,-114.62,False
EEK,Eek,Eek,AK,USA,60.22,-162.01,False
EEN,Dillant-Hopkins,Keene,NH,USA,42.90,-72.27,False
EEO,Meeker,Meeker,CO,USA,40.05,-107.89,False
EET,Shelby County,Alabaster,AL,USA,33.18,-86.78,False
EFC,Belle Fourche Municipal,Belle Fourche,SD,USA,44.73,-103.86,False
EFD,Ellington,Houston,TX,USA,29.61,-95.16,False
EFK,Newport State,Newport,VT,USA,44.89,-72.23,False
EFT,Monroe Municipal,Monroe,WI,USA,42.61,-89.59,False
EFW,Jefferson Municipal,Jefferson,IA,USA,42.01,-94.34,False
EGE,Eagle County Regional,Eagle,CO,USA,39.64,-106.92,False
EGQ,Emmetsburg Municipal,Emmetsburg,IA,USA,43.10,-94.70,False
EGT,Wellington Municipal,Wellington,KS,USA,37.32,-97.39,False
EGV,Eagle River Union,Eagle River,WI,USA,45.93,-89.27,False
EHA,Elkhart-Morton County,Elkhart,KS,USA,37.00,-101.88,False
EHO,Shelby Municipal,Shelby,NC,USA,35.26,-81.60,False
EHR,Henderson City-County,Henderson,KY,USA,37.81,-87.69,False
EII,Egegik,Egegik,AK,USA,58.19,-157.38,False
EIW,County Memorial,New Madrid,MO,USA,36.54,-89.60,False
EKA,Murray,Eureka,CA,USA,40.80,-124.11,False
EKM,Elkhart Municipal,Elkhart,IN,USA,41.72,-86.00,False
EKN,Elkins-Randolph Co-Jennings Randolph,Elkins,WV,USA,38.89,-79.86,False
EKO,Elko Regional,Elko,NV,USA,40.82,-115.79,False
EKQ,Wayne County,Monticello,KY,USA,36.86,-84.86,False
EKX,Elizabethtown,Elizabethtown,KY,USA,37.69,-85.92,False
EKY,Bessemer Municipal,Bessemer,AL,USA,33.31,-86.93,False
ELA,Eagle Lake Municipal,Eagle Lake,TX,USA,29.60,-96.32,False
ELD,South Arkansas Regional At Goodwin,El Dorado,AR,USA,33.22,-92.81,False
ELI,Elim,Elim,AK,USA,64.61,-162.27,False
ELK,Elk City Municipal,Elk City,OK,USA,35.43,-99.39,False
ELM,Elmira/Corning Regional,Elmira,NY,USA,42.16,-76.89,False
ELN,Bowers,Ellensburg,WA,USA,47.03,-120.53,False
ELO,Ely Municipal,Ely,MN,USA,47.82,-91.83,False
ELP,El Paso International,El Paso,TX,USA,31.81,-106.38,False
ELV,Elfin Cove SPB,Elfin Cove,AK,USA,58.20,-136.35,False
ELY,Ely Arpt (Yelland ),Ely,NV,USA,39.30,-114.84,False
ELZ,Wellsville Muni Tarantine,Wellsville,NY,USA,42.11,-77.99,False
EMM,Kemmerer Municipal,Kemmerer,WY,USA,41.82,-110.56,False
EMP,Emporia Municipal,Emporia,KS,USA,38.33,-96.19,False
EMT,El Monte,El Monte,CA,USA,34.09,-118.03,False
EMV,Emporia-Greensville Regional,Emporia,VA,USA,36.69,-77.48,False
ENA,Kenai Municipal,Kenai,AK,USA,60.57,-151.25,False
ENL,Centralia Municipal,Centralia,IL,USA,38.51,-89.09,False
ENM,Emmonak,Emmonak,AK,USA,62.79,-164.49,False
ENN,Nenana Municipal,Nenana,AK,USA,64.55,-149.07,False
ENV,Wendover,Wendover,UT,USA,40.72,-114.03,False
ENW,Kenosha Regional,Kenosha,WI,USA,42.60,-87.93,False
EOK,Keokuk Municipal,Keokuk,IA,USA,40.46,-91.43,False
EOS,Neosho Memorial,Neosho,MO,USA,36.81,-94.39,False
EPH,Ephrata Muni,Ephrata,WA,USA,47.31,-119.52,False
EPM,Eastport Municipal,Eastport,ME,USA,44.91,-67.01,False
EQA,Captain Jack Thomas,El Dorado,KS,USA,37.77,-96.82,False
EQY,Monroe,Monroe,NC,USA,35.02,-80.62,False
ERI,Erie Intl,Erie,PA,USA,42.08,-80.18,False
ERV,Kerrville Muni/Louis Schreiner,Kerrville,TX,USA,29.98,-99.09,False
ERY,Luce County Hale,Newberry,MI,USA,46.31,-85.46,False
ESC,Delta County,Escanaba,MI,USA,45.72,-87.09,False
ESF,Esler Regional,Alexandria,LA,USA,31.39,-92.30,False
ESN,Easton /Newnam,Easton,MD,USA,38.80,-76.07,False
EST,Estherville Municipal,Estherville,IA,USA,43.41,-94.75,False
ETB,West Bend Municipal,West Bend,WI,USA,43.42,-88.13,False
ETC,Edgecombe County,Tarboro,NC,USA,35.94,-77.55,False
ETH,Wheaton Municipal,Wheaton,MN,USA,45.78,-96.54,False
ETN,Eastland Municipal,Eastland,TX,USA,32.41,-98.81,False
EUF,Weedon,Eufaula,AL,USA,31.95,-85.13,False
EUG,Mahlon Sweet,Eugene,OR,USA,44.12,-123.22,False
EUL,Caldwell Industrial,Caldwell (Boise),ID,USA,43.64,-116.64,False
EVB,New Smyrna Beach Municipal,New Smyrna Beach,FL,USA,29.06,-80.95,False
EVM,Eveleth-Virginia Muni,Eveleth,MN,USA,47.43,-92.50,False
EVU,Maryville Memorial,Maryville,MO,USA,40.35,-94.92,False
EVV,Evansville Regional,Evansville,IN,USA,38.04,-87.53,False
EVW,Evanston-Uinta County Burns,Evanston,WY,USA,41.27,-111.03,False
EVY,Summit Airpark,Middletown,DE,USA,39.52,-75.72,False
EWB,New Bedford Municipal,New Bedford,MA,USA,41.68,-70.96,False
EWK,Newton-City-County,Newton,KS,USA,38.06,-97.28,False
EWN,Craven County Regional,New Bern,NC,USA,35.07,-77.04,False
EWR,Newark Intl,Newark,NJ,USA,40.69,-74.17,False
EWU,Newtok,Newtok,AK,USA,60.94,-164.64,False
EXI,Excursion Inlet SPB,Excursion Inlet,AK,USA,58.42,-135.45,False
EXX,Davidson County,Lexington,NC,USA,35.78,-80.30,False
EYE,Eagle Creek Airpark,Indianapolis,IN,USA,39.83,-86.29,False
EYW,Key West International,Key West,FL,USA,24.56,-81.76,False
EZI,Kewanee Municipal,Kewanee,IL,USA,41.21,-89.96,False
EZM,Eastman-Dodge County,Eastman,GA,USA,32.21,-83.13,False
EZZ,Cameron Memorial,Cameron,MO,USA,39.73,-94.28,False
F00,Jones,Bonham,TX,USA,33.61,-96.18,False
F01,Quanah Municipal,Quanah,TX,USA,34.28,-99.76,False
F05,Vernon - Wilbarger County,Vernon,TX,USA,34.23,-99.28,False
F06,Marian Airpark,Wellington,TX,USA,34.85,-100.20,False
F08,Eufaula Municipal,Eufaula,OK,USA,35.30,-95.63,False
F10,Henryetta Municipal,Henryetta,OK,USA,35.41,-96.02,False
F12,Rusk County,Henderson,TX,USA,32.14,-94.85,False
F17,Center Municipal,Center,TX,USA,31.83,-94.16,False
F18,Cleburne Municipal,Cleburne,TX,USA,32.35,-97.43,False
F21,Memphis Municipal,Memphis,TX,USA,34.74,-100.53,False
F22,Perry Municipal,Perry,OK,USA,36.39,-97.28,False
F24,Minden-Webster,Minden,LA,USA,32.65,-93.30,False
F28,El Reno Municipal,El Reno,OK,USA,35.47,-98.01,False
F29,Clarence E. Page Municipal,Oklahoma City,OK,USA,35.49,-97.82,False
F30,Sulphur Municipal,Sulphur,OK,USA,34.52,-96.99,False
F31,Lake Texoma State Park,Kingston,OK,USA,33.99,-96.64,False
F32,Healdton Municipal,Healdton,OK,USA,34.25,-97.47,False
F36,Cordell Municipal,Cordell,OK,USA,35.30,-98.97,False
F37,Wauchula Municipal,Wauchula,FL,USA,27.51,-81.88,False
F39,Grayson County,Sherman/Denison,TX,USA,33.71,-96.67,False
F41,Ennis Municipal,Ennis,TX,USA,32.33,-96.66,False
F44,Athens Jones Municipal,Athens,TX,USA,32.16,-95.83,False
F45,North Palm Beach County General Aviation,West Palm Beach,FL,USA,26.85,-80.22,False
F46,Rockwall Municipal,Rockwall,TX,USA,32.93,-96.44,False
F49,Slaton Municipal,Slaton,TX,USA,33.48,-101.66,False
F51,Winnsboro Municipal,Winnsboro,TX,USA,32.94,-95.28,False
F53,Franklin County,Mount Vernon,TX,USA,33.22,-95.24,False
F55,Granbury Municipal,Granbury,TX,USA,32.44,-97.82,False
F56,Arledge,Stamford,TX,USA,32.91,-99.73,False
F70,French Valley,Murieta/Temecula,CA,USA,33.58,-117.13,False
F80,Atoka Municipal,Atoka,OK,USA,34.40,-96.15,False
F81,Okemah Flying,Okemah,OK,USA,35.43,-96.29,False
F84,Stigler Municipal,Stigler,OK,USA,35.29,-95.09,False
F85,Morton-Cochran County,Morton,TX,USA,33.73,-102.73,False
F87,Farmerville,Farmerville,LA,USA,32.72,-92.34,False
F88,Jonesboro,Jonesboro,LA,USA,32.20,-92.73,False
F89,Winnsboro Municipal,Winnsboro,LA,USA,32.15,-91.70,False
F91,Thomas P Stafford,Weatherford,OK,USA,35.54,-98.67,False
F99,Holdenville Municipal,Holdenville,OK,USA,35.09,-96.42,False
FAI,Fairbanks International,Fairbanks,AK,USA,64.81,-147.86,False
FAM,Farmington Regional,Farmington,MO,USA,37.76,-90.43,False
FAQ,Fitiuta,Fitiuta Village,AS,USA,14.22,-169.42,False
FAR,Hector International,Fargo,ND,USA,46.92,-96.81,False
FAT,Fresno Yosemite International,Fresno,CA,USA,36.78,-119.72,False
FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99,-78.88,False
FBL,Faribault Municipal,Faribault,MN,USA,44.32,-93.31,False
FBR,Fort Bridger,Fort Bridger,WY,USA,41.39,-110.41,False
FBY,Fairbury Municipal,Fairbury,NE,USA,40.18,-97.17,False
FCA,Glacier Park Intl,Kalispell,MT,USA,48.31,-114.26,False
FCH,Fresno-Chandler Downtown,Fresno,CA,USA,36.73,-119.82,False
FCI,Chesterfield County,Richmond,VA,USA,37.41,-77.52,False
FCM,Flying Cloud,Minneapolis,MN,USA,44.83,-93.46,False
FCY,Forrest City Municipal,Forrest City,AR,USA,34.94,-90.77,False
FDK,Frederick Municipal,Frederick,MD,USA,39.42,-77.37,False
FDR,Frederick Municipal,Frederick,OK,USA,34.35,-98.98,False
FDW,Fairfield County,Winnsboro,SC,USA,34.32,-81.11,False
FDY,Findlay,Findlay,OH,USA,41.01,-83.67,False
FEP,Albertus,Freeport,IL,USA,42.25,-89.58,False
FET,Fremont Municipal,Fremont,NE,USA,41.45,-96.52,False
FFA,First Flight,Kill Devil Hills,NC,USA,36.02,-75.67,False
FFC,Peachtree City - Falcon,Atlanta,GA,USA,33.36,-84.57,False
FFL,Fairfield Municipal,Fairfield,IA,USA,41.05,-91.98,False
FFM,Fergus Falls Muni-Einar Mickelson,Fergus Falls,MN,USA,46.28,-96.16,False
FFT,Capital City,Frankfort,KY,USA,38.18,-84.90,False
FFZ,Falcon,Mesa,AZ,USA,33.46,-111.73,False
FGX,Fleming-Mason,Flemingsburg,KY,USA,38.54,-83.74,False
FHR,Friday Harbor,Friday Harbor,WA,USA,48.52,-123.02,False
FHU,Libby AAF-Sierra Vista Municipal,Fort Huachuca-Sierra Vista,AZ,USA,31.59,-110.34,False
FIG,Clearfield-Lawrence,Clearfield,PA,USA,41.05,-78.41,False
FIT,Fitchburg Municipal,Fitchburg,MA,USA,42.55,-71.76,False
FKL,Chess-Lamberton,Franklin,PA,USA,41.38,-79.86,False
FKN,Franklin Municipal-John Beverly Rose,Franklin,VA,USA,36.70,-76.90,False
FKR,Frankfort Municipal,Frankfort,IN,USA,40.27,-86.56,False
FLD,Fond Du Lac County,Fond Du Lac,WI,USA,43.77,-88.49,False
FLG,Flagstaff Pulliam,Flagstaff,AZ,USA,35.14,-111.67,False
FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07,-80.15,False
FLO,Florence Regional,Florence,SC,USA,34.19,-79.72,False
FLP,Marion County Regional,Flippin,AR,USA,36.29,-92.59,False
FLT,Flat,Flat,AK,USA,62.45,-157.99,False
FLX,Fallon Municipal,Fallon,NV,USA,39.50,-118.75,False
FME,Tipton,Odenton,MD,USA,39.09,-76.76,False
FMN,Four Corners Regional,Farmington,NM,USA,36.74,-108.23,False
FMY,Page,Ft. Myers,FL,USA,26.59,-81.86,False
FMZ,Fairmont State,Fairmont,NE,USA,40.59,-97.57,False
FNB,Brenner,Falls City,NE,USA,40.08,-95.59,False
FNL,Fort Collins-Loveland,Fort Collins/Loveland,CO,USA,40.45,-105.01,False
FNR,Funter Bay SPB,Funter Bay,AK,USA,58.25,-134.90,False
FNT,Bishop,Flint,MI,USA,42.97,-83.74,False
FOA,Flora,Flora,IL,USA,38.66,-88.45,False
FOD,Fort Dodge Municipal,Fort Dodge,IA,USA,42.55,-94.19,False
FOE,Forbes,Topeka,KS,USA,38.95,-95.66,False
FOK,Francis Gabreski,Westhampton Beach,NY,USA,40.84,-72.63,False
FOT,Rohnerville,Fortuna,CA,USA,40.55,-124.13,False
FPR,St. Lucie County International,Ft. Pierce,FL,USA,27.50,-80.37,False
FQD,Rutherford County-Marchman,Rutherfordton,NC,USA,35.43,-81.94,False
FRG,Republic,Farmingdale,NY,USA,40.73,-73.41,False
FRH,French Lick Municipal,French Lick,IN,USA,38.51,-86.64,False
FRM,Fairmont Municipal,Fairmont,MN,USA,43.64,-94.42,False
FRR,Front Royal-Warren County,Front Royal,VA,USA,38.92,-78.25,False
FSD,Joe Foss,Sioux Falls,SD,USA,43.58,-96.74,False
FSE,Fosston Municipal,Fosston,MN,USA,47.59,-95.77,False
FSK,Fort Scott Municipal,Fort Scott,KS,USA,37.80,-94.77,False
FSM,Fort Smith Regional,Fort Smith,AR,USA,35.34,-94.37,False
FSO,Franklin County State,Highgate,VT,USA,44.94,-73.10,False
FST,Fort Stockton - Pecos County,Fort Stockton,TX,USA,30.92,-102.92,False
FSU,Fort Sumner Municipal,Fort Sumner,NM,USA,34.48,-104.22,False
FSW,Fort Madison Municipal,Fort Madison,IA,USA,40.66,-91.33,False
FTG,Front Range,Denver,CO,USA,39.79,-104.54,False
FTT,Elton Hensley Memorial,Fulton,MO,USA,38.84,-92.00,False
FTW,Fort Worth Meacham International,Fort Worth,TX,USA,32.82,-97.36,False
FTY,Fulton County - Brown,Atlanta,GA,USA,33.78,-84.52,False
FUL,Fullerton Municipal,Fullerton,CA,USA,33.87,-117.98,False
FVE,Northern Aroostook Regional,Frenchville,ME,USA,47.29,-68.31,False
FVX,Farmville Municipal,Farmville,VA,USA,37.36,-78.44,False
FWA,Fort Wayne International,Fort Wayne,IN,USA,40.98,-85.20,False
FWC,Fairfield Municipal,Fairfield,IL,USA,38.38,-88.41,False
FWN,Sussex,Sussex,NJ,USA,41.20,-74.62,False
FWS,Spinks,Fort Worth,TX,USA,32.57,-97.31,False
FXE,Fort Lauderdale Executive,Ft. Lauderdale,FL,USA,26.20,-80.17,False
FXY,Forest City Municipal,Forest City,IA,USA,43.23,-93.62,False
FYE,Fayette County,Somerville,TN,USA,35.21,-89.39,False
FYM,Fayetteville Municipal,Fayetteville,TN,USA,35.06,-86.56,False
FYU,Fort Yukon,Fort Yukon,AK,USA,66.57,-145.25,False
FYV,Fayetteville Municipal,Fayetteville,AR,USA,36.01,-94.17,False
FZG,Fitzgerald Municipal,Fitzgerald,GA,USA,31.68,-83.27,False
FZI,Fostoria Metropolitan,Fostoria,OH,USA,41.19,-83.39,False
FZY,Oswego Cty,Fulton,NY,USA,43.35,-76.39,False
GAB,Gabbs,Gabbs,NV,USA,38.92,-117.96,False
GAD,Gadsden Municipal,Gadsden,AL,USA,33.97,-86.09,False
GAF,Grafton Municipal,Grafton,ND,USA,48.40,-97.37,False
GAG,Gage,Gage,OK,USA,36.30,-99.78,False
GAI,Montgomery Co Airpark,Gaithersburg,MD,USA,39.17,-77.17,False
GAL,Edward G. Pitka Sr.,Galena,AK,USA,64.74,-156.94,False
GAM,Gambell,Gambell,AK,USA,63.77,-171.73,False
GAS,Gallia - Meigs Regional,Gallipolis,OH,USA,38.83,-82.16,False
GBD,Great Bend Municipal,Great Bend,KS,USA,38.34,-98.86,False
GBG,Galesburg Municipal,Galesburg,IL,USA,40.94,-90.43,False
GBH,Galbraith Lake,Galbraith Lake,AK,USA,68.48,-149.49,False
GBR,Great Barrington,Great Barrington,MA,USA,42.18,-73.40,False
GCC,Gillette-Campbell County,Gillette,WY,USA,44.35,-105.54,False
GCK,Garden City Regional,Garden City,KS,USA,37.93,-100.72,False
GCM,Claremore Regional,Claremore,OK,USA,36.29,-95.48,False
GCN,Grand Canyon National Park,Grand Canyon,AZ,USA,35.95,-112.15,False
GCT,Guthrie County Regional,Guthrie Center,IA,USA,41.69,-94.44,False
GCY,Greeneville Municipal,Greeneville,TN,USA,36.19,-82.82,False
GDM,Gardner Municipal,Gardner,MA,USA,42.55,-72.02,False
GDV,Dawson Community,Glendive,MT,USA,47.14,-104.81,False
GDW,Gladwin,Gladwin,MI,USA,43.97,-84.48,False
GDY,Grundy Municipal,Grundy,VA,USA,37.23,-82.12,False
GED,Sussex Cty Arpt,Georgetown,DE,USA,38.69,-75.36,False
GEG,Spokane Intl,Spokane,WA,USA,47.62,-117.53,False
GEO,Brown County,Georgetown,OH,USA,38.88,-83.88,False
GEU,Glendale Municipal,Glendale,AZ,USA,33.53,-112.30,False
GEY,South Big Horn County,Greybull,WY,USA,44.52,-108.08,False
GEZ,Shelbyville Municipal,Shelbyville,IN,USA,39.58,-85.80,False
GFK,Grand Forks International,Grand Forks,ND,USA,47.95,-97.18,False
GFL,Floyd D. Bennett,Glens Falls,NY,USA,43.34,-73.61,False
GFZ,Greenfield Municipal,Greenfield,IA,USA,41.33,-94.45,False
GGE,Georgetown County,Georgetown,SC,USA,33.31,-79.32,False
GGF,Grant Municipal,Grant,NE,USA,40.87,-101.73,False
GGG,Gregg County,Longview,TX,USA,32.38,-94.71,False
GGI,Grinnell Municipal,Grinnell,IA,USA,41.71,-92.73,False
GGP,Logansport Municipal,Logansport,IN,USA,40.71,-86.37,False
GGW,Wokal Field/Glasgow Intl,Glasgow,MT,USA,48.21,-106.61,False
GHM,Centerville Municipal,Centerville,TN,USA,35.84,-87.45,False
GHW,Glenwood Municipal,Glenwood,MN,USA,45.64,-95.32,False
GIF,Winter Havens Gilbert,Winter Haven,FL,USA,28.06,-81.75,False
GJT,Walker,Grand Junction,CO,USA,39.12,-108.53,False
GKJ,Port Meadville,Meadville,PA,USA,41.63,-80.21,False
GKN,Gulkana,Gulkana,AK,USA,62.15,-145.46,False
GKT,Gatlinburg-Pigeon Forge,Sevierville,TN,USA,35.86,-83.53,False
GKY,Arlington Municipal,Arlington,TX,USA,32.66,-97.09,False
GLD,Renner Field/Goodland Municipal,Goodland,KS,USA,39.37,-101.70,False
GLE,Gainesville Municipal,Gainesville,TX,USA,33.65,-97.20,False
GLH,Mid Delta Regional,Greenville,MS,USA,33.48,-90.99,False
GLR,Otsego County,Gaylord,MI,USA,45.01,-84.70,False
GLS,Galveston-Scholes,Galveston,TX,USA,29.27,-94.86,False
GLW,Glasgow Municipal,Glasgow,KY,USA,37.03,-85.95,False
GLY,Clinton Memorial,Clinton,MO,USA,38.36,-93.68,False
